NEV;VALUE;M_KOD;VON_IDO
Boldogkőváralja;67,13615023;TYWG010;2024
Orfalu;2,7027027;TYWG008;2024
Orfalu;35,13513514;TYWG009;2024
Orfalu;62,16216216;TYWG010;2024
Lókút;13,71681416;TYWG008;2024
Lókút;32,74336283;TYWG009;2024
Lókút;53,53982301;TYWG010;2024
Kaposvár;8,50559022;TYWG008;2024
Kaposvár;37,92576703;TYWG009;2024
Kaposvár;53,56864275;TYWG010;2024
Alsóberecki;4,64285714;TYWG008;2024
Alsóberecki;28,92857143;TYWG009;2024
Alsóberecki;66,42857143;TYWG010;2024
Jászapáti;5,15862069;TYWG008;2024
Jászapáti;34,15172414;TYWG009;2024
Jászapáti;60,68965517;TYWG010;2024
Szőke;15,38461538;TYWG008;2024
Szőke;36,53846154;TYWG009;2024
Szőke;48,07692308;TYWG010;2024
Rétság;2,57069409;TYWG008;2024
Rétság;21,50814053;TYWG009;2024
Rétság;75,92116538;TYWG010;2024
Rezi;9,35251799;TYWG008;2024
Rezi;28,05755396;TYWG009;2024
Rezi;62,58992806;TYWG010;2024
Nagyszakácsi;10,90225564;TYWG008;2024
Nagyszakácsi;40,97744361;TYWG009;2024
Nagyszakácsi;48,12030075;TYWG010;2024
Geszteréd;10,10781671;TYWG008;2024
Geszteréd;36,25336927;TYWG009;2024
Geszteréd;53,63881402;TYWG010;2024
Csarnóta;7,27272727;TYWG008;2024
Csarnóta;30,90909091;TYWG009;2024
Csarnóta;61,81818182;TYWG010;2024
Muraszemenye;4,79704797;TYWG008;2024
Muraszemenye;39,48339483;TYWG009;2024
Muraszemenye;55,7195572;TYWG010;2024
Petneháza;10,34482759;TYWG008;2024
Petneháza;30,28485757;TYWG009;2024
Petneháza;59,37031484;TYWG010;2024
Szomolya;4,10764873;TYWG008;2024
Szomolya;24,78753541;TYWG009;2024
Szomolya;71,10481586;TYWG010;2024
Csolnok;5,21806854;TYWG008;2024
Csolnok;19,62616822;TYWG009;2024
Csolnok;75,15576324;TYWG010;2024
Mátyus;6,15384615;TYWG008;2024
Mátyus;55,38461538;TYWG009;2024
Mátyus;38,46153846;TYWG010;2024
Hatvan;6,61486997;TYWG008;2024
Hatvan;34,02395597;TYWG009;2024
Hatvan;59,36117406;TYWG010;2024
Nyirád;6,29095675;TYWG008;2024
Nyirád;35,51769332;TYWG009;2024
Nyirád;58,19134993;TYWG010;2024
Vámosatya;15,89958159;TYWG008;2024
Vámosatya;33,89121339;TYWG009;2024
Vámosatya;50,20920502;TYWG010;2024
Taksony;3,68050117;TYWG008;2024
Taksony;14,68285043;TYWG009;2024
Taksony;81,63664839;TYWG010;2024
Nyírmártonfalva;10,92757306;TYWG008;2024
Nyírmártonfalva;36,34053367;TYWG009;2024
Nyírmártonfalva;52,73189327;TYWG010;2024
Somogysámson;4,71014493;TYWG008;2024
Somogysámson;33,33333333;TYWG009;2024
Somogysámson;61,95652174;TYWG010;2024
Tarrós;1,92307692;TYWG008;2024
Tarrós;21,15384615;TYWG009;2024
Tarrós;76,92307692;TYWG010;2024
Tiszacsege;5,52952202;TYWG008;2024
Tiszacsege;41,9868791;TYWG009;2024
Tiszacsege;52,48359888;TYWG010;2024
Pósfa;5,40540541;TYWG008;2024
Pósfa;22,52252252;TYWG009;2024
Pósfa;72,07207207;TYWG010;2024
Ferencszállás;1,48148148;TYWG008;2024
Ferencszállás;21,11111111;TYWG009;2024
Ferencszállás;77,40740741;TYWG010;2024
Hajdúnánás;8,72416251;TYWG008;2024
Hajdúnánás;37,04918033;TYWG009;2024
Hajdúnánás;54,22665716;TYWG010;2024
Nemeskolta;0,71942446;TYWG008;2024
Nemeskolta;40,28776978;TYWG009;2024
Nemeskolta;58,99280576;TYWG010;2024
Sopronkövesd;2,80210158;TYWG008;2024
Sopronkövesd;17,3380035;TYWG009;2024
Sopronkövesd;79,85989492;TYWG010;2024
Ág;4,47761194;TYWG008;2024
Ág;37,31343284;TYWG009;2024
Ág;58,20895522;TYWG010;2024
Szendrőlád;6,4516129;TYWG008;2024
Szendrőlád;24,88479263;TYWG009;2024
Szendrőlád;68,66359447;TYWG010;2024
Nagybarca;13,27683616;TYWG008;2024
Nagybarca;34,18079096;TYWG009;2024
Nagybarca;52,54237288;TYWG010;2024
Tiszagyulaháza;8,04597701;TYWG008;2024
Tiszagyulaháza;44,25287356;TYWG009;2024
Tiszagyulaháza;47,70114943;TYWG010;2024
Vérteskethely;4,91803279;TYWG008;2024
Vérteskethely;30,32786885;TYWG009;2024
Vérteskethely;64,75409836;TYWG010;2024
Csataszög;11,81102362;TYWG008;2024
Csataszög;36,22047244;TYWG009;2024
Csataszög;51,96850394;TYWG010;2024
Algyő;1,76779742;TYWG008;2024
Algyő;28,23698041;TYWG009;2024
Algyő;69,99522217;TYWG010;2024
Szentpéterszeg;6,15711253;TYWG008;2024
Szentpéterszeg;25,69002123;TYWG009;2024
Szentpéterszeg;68,15286624;TYWG010;2024
Homokszentgyörgy;7,54716981;TYWG008;2024
Homokszentgyörgy;25,57651992;TYWG009;2024
Homokszentgyörgy;66,87631027;TYWG010;2024
Sárszentlőrinc;6,52631579;TYWG008;2024
Sárszentlőrinc;36,42105263;TYWG009;2024
Sárszentlőrinc;57,05263158;TYWG010;2024
Balajt;1,3986014;TYWG008;2024
Balajt;16,08391608;TYWG009;2024
Balajt;82,51748252;TYWG010;2024
Négyes;9,13242009;TYWG008;2024
Négyes;39,26940639;TYWG009;2024
Négyes;51,59817352;TYWG010;2024
Hernádkak;4,64285714;TYWG008;2024
Hernádkak;21,07142857;TYWG009;2024
Hernádkak;74,28571429;TYWG010;2024
Kispalád;9,83606557;TYWG008;2024
Kispalád;55,73770492;TYWG009;2024
Kispalád;34,42622951;TYWG010;2024
Csabrendek;5,30164534;TYWG008;2024
Csabrendek;30,07312614;TYWG009;2024
Csabrendek;64,62522852;TYWG010;2024
Polgárdi;5,13980263;TYWG008;2024
Polgárdi;27,83717105;TYWG009;2024
Polgárdi;67,02302632;TYWG010;2024
Kunhegyes;7,71358328;TYWG008;2024
Kunhegyes;38,16840811;TYWG009;2024
Kunhegyes;54,1180086;TYWG010;2024
Cserhátsurány;2,46575342;TYWG008;2024
Cserhátsurány;26,57534247;TYWG009;2024
Cserhátsurány;70,95890411;TYWG010;2024
Magyarszék;2,31958763;TYWG008;2024
Magyarszék;16,2371134;TYWG009;2024
Magyarszék;81,44329897;TYWG010;2024
Nyírcsászári;4,62287105;TYWG008;2024
Nyírcsászári;32,11678832;TYWG009;2024
Nyírcsászári;63,26034063;TYWG010;2024
Simonfa;6,84931507;TYWG008;2024
Simonfa;19,17808219;TYWG009;2024
Simonfa;73,97260274;TYWG010;2024
Somogydöröcske;3,26086957;TYWG008;2024
Somogydöröcske;30,43478261;TYWG009;2024
Somogydöröcske;66,30434783;TYWG010;2024
Liget;6,99300699;TYWG008;2024
Liget;31,46853147;TYWG009;2024
Liget;61,53846154;TYWG010;2024
Egyházasdengeleg;3,73831776;TYWG008;2024
Egyházasdengeleg;28,97196262;TYWG009;2024
Egyházasdengeleg;67,28971963;TYWG010;2024
Vácrátót;2,55319149;TYWG008;2024
Vácrátót;13,5106383;TYWG009;2024
Vácrátót;83,93617021;TYWG010;2024
Borota;8,17941953;TYWG008;2024
Borota;34,82849604;TYWG009;2024
Borota;56,99208443;TYWG010;2024
Kemenespálfa;9,43396226;TYWG008;2024
Kemenespálfa;27,67295597;TYWG009;2024
Kemenespálfa;62,89308176;TYWG010;2024
Alsóújlak;8,21428571;TYWG008;2024
Alsóújlak;42,5;TYWG009;2024
Alsóújlak;49,28571429;TYWG010;2024
Mátraszele;8,60215054;TYWG008;2024
Mátraszele;36,55913978;TYWG009;2024
Mátraszele;54,83870968;TYWG010;2024
Lengyel;2,55319149;TYWG008;2024
Lengyel;27,23404255;TYWG009;2024
Lengyel;70,21276596;TYWG010;2024
Izmény;6,56565657;TYWG008;2024
Izmény;14,14141414;TYWG009;2024
Izmény;79,29292929;TYWG010;2024
Somogyaszaló;3,4965035;TYWG008;2024
Somogyaszaló;18,18181818;TYWG009;2024
Somogyaszaló;78,32167832;TYWG010;2024
Bükkzsérc;7,28346457;TYWG008;2024
Bükkzsérc;23,03149606;TYWG009;2024
Bükkzsérc;69,68503937;TYWG010;2024
Csajág;8,14606742;TYWG008;2024
Csajág;27,24719101;TYWG009;2024
Csajág;64,60674157;TYWG010;2024
Balatonendréd;3,1096563;TYWG008;2024
Balatonendréd;19,31260229;TYWG009;2024
Balatonendréd;77,57774141;TYWG010;2024
Tiszacsécse;7,33944954;TYWG008;2024
Tiszacsécse;32,11009174;TYWG009;2024
Tiszacsécse;60,55045872;TYWG010;2024
Kemenessömjén;4,38596491;TYWG008;2024
Kemenessömjén;19,29824561;TYWG009;2024
Kemenessömjén;76,31578947;TYWG010;2024
Orci;2,53807107;TYWG008;2024
Orci;13,70558376;TYWG009;2024
Orci;83,75634518;TYWG010;2024
Gadány;15,43624161;TYWG008;2024
Gadány;47,65100671;TYWG009;2024
Gadány;36,91275168;TYWG010;2024
Molvány;20,73170732;TYWG008;2024
Molvány;20,73170732;TYWG009;2024
Molvány;58,53658537;TYWG010;2024
Visonta;4,86381323;TYWG008;2024
Visonta;26,45914397;TYWG009;2024
Visonta;68,6770428;TYWG010;2024
Mikófalva;4,77707006;TYWG008;2024
Mikófalva;28,34394904;TYWG009;2024
Mikófalva;66,87898089;TYWG010;2024
Újszilvás;10,98615917;TYWG008;2024
Újszilvás;31,66089965;TYWG009;2024
Újszilvás;57,35294118;TYWG010;2024
Tikos;10;TYWG008;2024
Tikos;38;TYWG009;2024
Tikos;52;TYWG010;2024
Pincehely;4,32220039;TYWG008;2024
Pincehely;27,01375246;TYWG009;2024
Pincehely;68,66404715;TYWG010;2024
Ópályi;5,58598028;TYWG008;2024
Ópályi;29,79189485;TYWG009;2024
Ópályi;64,62212486;TYWG010;2024
Epöl;7,40740741;TYWG008;2024
Epöl;17,40740741;TYWG009;2024
Epöl;75,18518519;TYWG010;2024
Beret;3,2967033;TYWG008;2024
Beret;41,75824176;TYWG009;2024
Beret;54,94505495;TYWG010;2024
Csabacsűd;11,45584726;TYWG008;2024
Csabacsűd;34,24821002;TYWG009;2024
Csabacsűd;54,29594272;TYWG010;2024
Tarhos;12,3943662;TYWG008;2024
Tarhos;34,36619718;TYWG009;2024
Tarhos;53,23943662;TYWG010;2024
Nyírtelek;4,76003147;TYWG008;2024
Nyírtelek;28,71754524;TYWG009;2024
Nyírtelek;66,52242329;TYWG010;2024
Márkháza;1,83486239;TYWG008;2024
Márkháza;39,44954128;TYWG009;2024
Márkháza;58,71559633;TYWG010;2024
Vinár;6,66666667;TYWG008;2024
Vinár;25,55555556;TYWG009;2024
Vinár;67,77777778;TYWG010;2024
Nyíri;4,3956044;TYWG008;2024
Nyíri;35,71428571;TYWG009;2024
Nyíri;59,89010989;TYWG010;2024
Kerecsend;4,85175202;TYWG008;2024
Kerecsend;26,54986523;TYWG009;2024
Kerecsend;68,59838275;TYWG010;2024
Nyírpazony;5,26315789;TYWG008;2024
Nyírpazony;14,93598862;TYWG009;2024
Nyírpazony;79,80085349;TYWG010;2024
Besenyőd;10,8;TYWG008;2024
Besenyőd;37,6;TYWG009;2024
Besenyőd;51,6;TYWG010;2024
Alsópetény;9,18032787;TYWG008;2024
Alsópetény;31,14754098;TYWG009;2024
Alsópetény;59,67213115;TYWG010;2024
Karmacs;5,61797753;TYWG008;2024
Karmacs;30,8988764;TYWG009;2024
Karmacs;63,48314607;TYWG010;2024
Pusztavacs;3,4358047;TYWG008;2024
Pusztavacs;23,32730561;TYWG009;2024
Pusztavacs;73,23688969;TYWG010;2024
Söpte;4,64285714;TYWG008;2024
Söpte;14,64285714;TYWG009;2024
Söpte;80,71428571;TYWG010;2024
Dévaványa;10,6875;TYWG008;2024
Dévaványa;38,21875;TYWG009;2024
Dévaványa;51,09375;TYWG010;2024
Batyk;7,44680851;TYWG008;2024
Batyk;33,5106383;TYWG009;2024
Batyk;59,04255319;TYWG010;2024
Rédics;4,30107527;TYWG008;2024
Rédics;18,5483871;TYWG009;2024
Rédics;77,15053763;TYWG010;2024
Zalamerenye;15,71428571;TYWG008;2024
Zalamerenye;25,71428571;TYWG009;2024
Zalamerenye;58,57142857;TYWG010;2024
Székesfehérvár;6,78292588;TYWG008;2024
Székesfehérvár;43,20785262;TYWG009;2024
Székesfehérvár;50,0092215;TYWG010;2024
Érsekvadkert;2,67148014;TYWG008;2024
Érsekvadkert;14,51263538;TYWG009;2024
Érsekvadkert;82,81588448;TYWG010;2024
Kunmadaras;5,08816121;TYWG008;2024
Kunmadaras;42,67002519;TYWG009;2024
Kunmadaras;52,2418136;TYWG010;2024
Nagyesztergár;2,72952854;TYWG008;2024
Nagyesztergár;23,57320099;TYWG009;2024
Nagyesztergár;73,69727047;TYWG010;2024
Nagyvisnyó;6,65322581;TYWG008;2024
Nagyvisnyó;32,25806452;TYWG009;2024
Nagyvisnyó;61,08870968;TYWG010;2024
Mezőtárkány;3,96341463;TYWG008;2024
Mezőtárkány;26,82926829;TYWG009;2024
Mezőtárkány;69,20731707;TYWG010;2024
Miklósi;0,81300813;TYWG008;2024
Miklósi;16,2601626;TYWG009;2024
Miklósi;82,92682927;TYWG010;2024
Balatonszabadi;4,84652666;TYWG008;2024
Balatonszabadi;20,92084006;TYWG009;2024
Balatonszabadi;74,23263328;TYWG010;2024
Gilvánfa;3,38983051;TYWG008;2024
Gilvánfa;28,81355932;TYWG009;2024
Gilvánfa;67,79661017;TYWG010;2024
Mátraballa;4,24528302;TYWG008;2024
Mátraballa;30,4245283;TYWG009;2024
Mátraballa;65,33018868;TYWG010;2024
Kislippó;8,62068966;TYWG008;2024
Kislippó;32,75862069;TYWG009;2024
Kislippó;58,62068966;TYWG010;2024
Zsédeny;7,92079208;TYWG008;2024
Zsédeny;35,64356436;TYWG009;2024
Zsédeny;56,43564356;TYWG010;2024
Velence;3,87428881;TYWG008;2024
Velence;20,18423192;TYWG009;2024
Velence;75,94147927;TYWG010;2024
Zsámbék;5,14780836;TYWG008;2024
Zsámbék;16,25891947;TYWG009;2024
Zsámbék;78,59327217;TYWG010;2024
Orosztony;13,02325581;TYWG008;2024
Orosztony;38,60465116;TYWG009;2024
Orosztony;48,37209302;TYWG010;2024
Csorvás;8,1185567;TYWG008;2024
Csorvás;39,13230241;TYWG009;2024
Csorvás;52,74914089;TYWG010;2024
Tiszalúc;3,33889816;TYWG008;2024
Tiszalúc;28,26933779;TYWG009;2024
Tiszalúc;68,39176405;TYWG010;2024
Kölcse;6,98113208;TYWG008;2024
Kölcse;33,58490566;TYWG009;2024
Kölcse;59,43396226;TYWG010;2024
Mátramindszent;5,41176471;TYWG008;2024
Mátramindszent;22,58823529;TYWG009;2024
Acsalag;78,92376682;TYWG010;2024
Pusztadobos;6,65362035;TYWG008;2024
Pusztadobos;30,72407045;TYWG009;2024
Pusztadobos;62,6223092;TYWG010;2024
Tiszakeszi;8,54368932;TYWG008;2024
Tiszakeszi;32,91262136;TYWG009;2024
Tiszakeszi;58,54368932;TYWG010;2024
Mátraderecske;5,5666004;TYWG008;2024
Mátraderecske;29,42345924;TYWG009;2024
Mátraderecske;65,00994036;TYWG010;2024
Tokaj;4,8852266;TYWG008;2024
Tokaj;25,4267216;TYWG009;2024
Tokaj;69,6880518;TYWG010;2024
Kiskassa;0,95238095;TYWG008;2024
Kiskassa;23,80952381;TYWG009;2024
Kiskassa;75,23809524;TYWG010;2024
Zomba;5,23114355;TYWG008;2024
Zomba;11,80048662;TYWG009;2024
Zomba;82,96836983;TYWG010;2024
Madaras;5,05617978;TYWG008;2024
Madaras;30,61797753;TYWG009;2024
Madaras;64,3258427;TYWG010;2024
Mezőszemere;3,99305556;TYWG008;2024
Mezőszemere;43,75;TYWG009;2024
Mezőszemere;52,25694444;TYWG010;2024
Apácatorna;7,5;TYWG008;2024
Apácatorna;50;TYWG009;2024
Apácatorna;42,5;TYWG010;2024
Visegrád;10,10362694;TYWG008;2024
Visegrád;24,48186528;TYWG009;2024
Visegrád;65,41450777;TYWG010;2024
Medgyesegyháza;7,58582503;TYWG008;2024
Medgyesegyháza;42,96788483;TYWG009;2024
Medgyesegyháza;49,44629014;TYWG010;2024
Bácsszőlős;7,65550239;TYWG008;2024
Bácsszőlős;45,93301435;TYWG009;2024
Bácsszőlős;46,41148325;TYWG010;2024
Győrújfalu;3,65510778;TYWG008;2024
Győrújfalu;19,1190253;TYWG009;2024
Győrújfalu;77,22586692;TYWG010;2024
Uszka;4,31034483;TYWG008;2024
Uszka;23,27586207;TYWG009;2024
Uszka;72,4137931;TYWG010;2024
Veresegyház;4,04909528;TYWG008;2024
Veresegyház;15,52574972;TYWG009;2024
Veresegyház;80,425155;TYWG010;2024
Velemér;8,77192982;TYWG008;2024
Velemér;40,35087719;TYWG009;2024
Velemér;50,87719298;TYWG010;2024
Nyársapát;15,05747126;TYWG008;2024
Nyársapát;37,81609195;TYWG009;2024
Nyársapát;47,12643678;TYWG010;2024
Hantos;5,72207084;TYWG008;2024
Hantos;31,33514986;TYWG009;2024
Hantos;62,94277929;TYWG010;2024
Esztergom;9,53376206;TYWG008;2024
Esztergom;37,23472669;TYWG009;2024
Esztergom;53,23151125;TYWG010;2024
Erdőkövesd;4,33333333;TYWG008;2024
Erdőkövesd;35,33333333;TYWG009;2024
Erdőkövesd;60,33333333;TYWG010;2024
Körösújfalu;24,04580153;TYWG008;2024
Körösújfalu;50;TYWG009;2024
Körösújfalu;25,95419847;TYWG010;2024
Kislőd;4,09090909;TYWG008;2024
Kislőd;22,72727273;TYWG009;2024
Kislőd;73,18181818;TYWG010;2024
Borsodszentgyörgy;3,01075269;TYWG008;2024
Borsodszentgyörgy;18,92473118;TYWG009;2024
Borsodszentgyörgy;78,06451613;TYWG010;2024
Kunszállás;3,36787565;TYWG008;2024
Kunszállás;28,62694301;TYWG009;2024
Kunszállás;68,00518135;TYWG010;2024
Csány;9,45529291;TYWG008;2024
Csány;32,78520041;TYWG009;2024
Csány;57,75950668;TYWG010;2024
Parádsasvár;5,13833992;TYWG008;2024
Parádsasvár;16,2055336;TYWG009;2024
Parádsasvár;78,65612648;TYWG010;2024
Varbó;5,01193317;TYWG008;2024
Varbó;19,57040573;TYWG009;2024
Varbó;75,4176611;TYWG010;2024
Tolna;2,49071444;TYWG008;2024
Tolna;18,68035831;TYWG009;2024
Tolna;78,82892724;TYWG010;2024
Alsószentiván;4,98220641;TYWG008;2024
Alsószentiván;24,91103203;TYWG009;2024
Alsószentiván;70,10676157;TYWG010;2024
Teresztenye;10;TYWG008;2024
Teresztenye;76,66666667;TYWG009;2024
Teresztenye;13,33333333;TYWG010;2024
Sajószöged;3,567889;TYWG008;2024
Sajószöged;14,76709613;TYWG009;2024
Sajószöged;81,66501487;TYWG010;2024
Keléd;3,77358491;TYWG008;2024
Keléd;66,03773585;TYWG009;2024
Keléd;30,18867925;TYWG010;2024
Zalaegerszeg;9,2437576;TYWG008;2024
Zalaegerszeg;37,36495671;TYWG009;2024
Zalaegerszeg;53,39128568;TYWG010;2024
Harc;3,05810398;TYWG008;2024
Harc;18,34862385;TYWG009;2024
Harc;78,59327217;TYWG010;2024
Szólád;4,04040404;TYWG008;2024
Szólád;34,00673401;TYWG009;2024
Szólád;61,95286195;TYWG010;2024
Győrzámoly;0,76219512;TYWG008;2024
Győrzámoly;7,24085366;TYWG009;2024
Győrzámoly;91,99695122;TYWG010;2024
Kéked;6,61764706;TYWG008;2024
Kéked;41,91176471;TYWG009;2024
Kéked;51,47058824;TYWG010;2024
Heréd;4,26599749;TYWG008;2024
Heréd;24,09033877;TYWG009;2024
Heréd;71,64366374;TYWG010;2024
Apagy;3,98126464;TYWG008;2024
Apagy;22,01405152;TYWG009;2024
Apagy;74,00468384;TYWG010;2024
Tápszentmiklós;2,04081633;TYWG008;2024
Tápszentmiklós;19,82507289;TYWG009;2024
Tápszentmiklós;78,13411079;TYWG010;2024
Göd;3,8629208;TYWG008;2024
Göd;16,72317752;TYWG009;2024
Göd;79,41390167;TYWG010;2024
Magyarsarlós;3,6036036;TYWG008;2024
Magyarsarlós;19,81981982;TYWG009;2024
Magyarsarlós;76,57657658;TYWG010;2024
Andocs;3,93873085;TYWG008;2024
Andocs;30,41575492;TYWG009;2024
Andocs;65,64551422;TYWG010;2024
Bágyogszovát;4,86486486;TYWG008;2024
Bágyogszovát;23,96396396;TYWG009;2024
Bágyogszovát;71,17117117;TYWG010;2024
Csokvaomány;14,64019851;TYWG008;2024
Csokvaomány;31,01736973;TYWG009;2024
Csokvaomány;54,34243176;TYWG010;2024
Szátok;4,19161677;TYWG008;2024
Szátok;39,52095808;TYWG009;2024
Szátok;56,28742515;TYWG010;2024
Vasegerszeg;;TYWG008;2024
Vasegerszeg;36,36363636;TYWG009;2024
Vasegerszeg;63,63636364;TYWG010;2024
Zalavég;10;TYWG008;2024
Zalavég;39;TYWG009;2024
Zalavég;51;TYWG010;2024
Bakonypéterd;7,75193798;TYWG008;2024
Bakonypéterd;31,00775194;TYWG009;2024
Bakonypéterd;61,24031008;TYWG010;2024
Gelej;5,15021459;TYWG008;2024
Gelej;37,33905579;TYWG009;2024
Gelej;57,51072961;TYWG010;2024
Bodroghalom;3,04878049;TYWG008;2024
Bodroghalom;31,30081301;TYWG009;2024
Bodroghalom;65,6504065;TYWG010;2024
Somogyapáti;8,08080808;TYWG008;2024
Somogyapáti;24,24242424;TYWG009;2024
Somogyapáti;67,67676768;TYWG010;2024
Tabdi;9,4095941;TYWG008;2024
Tabdi;31,18081181;TYWG009;2024
Tabdi;59,4095941;TYWG010;2024
Galgamácsa;3,61930295;TYWG008;2024
Galgamácsa;23,99463807;TYWG009;2024
Galgamácsa;72,38605898;TYWG010;2024
Sajólád;3,30920372;TYWG008;2024
Sajólád;20,16546019;TYWG009;2024
Sajólád;76,52533609;TYWG010;2024
Csabdi;6,39658849;TYWG008;2024
Csabdi;27,93176972;TYWG009;2024
Csabdi;65,67164179;TYWG010;2024
Külsősárd;2,77777778;TYWG008;2024
Külsősárd;11,11111111;TYWG009;2024
Külsősárd;86,11111111;TYWG010;2024
Balatonboglár;4,53648915;TYWG008;2024
Balatonboglár;19,7896121;TYWG009;2024
Balatonboglár;75,67389875;TYWG010;2024
Nagydobsza;5,72687225;TYWG008;2024
Nagydobsza;21,58590308;TYWG009;2024
Nagydobsza;72,68722467;TYWG010;2024
Szentes;10,32387045;TYWG008;2024
Szentes;37,76889244;TYWG009;2024
Szentes;51,90723711;TYWG010;2024
Vindornyafok;4,41176471;TYWG008;2024
Vindornyafok;42,64705882;TYWG009;2024
Vindornyafok;52,94117647;TYWG010;2024
Körösladány;7,61904762;TYWG008;2024
Körösladány;40,10582011;TYWG009;2024
Körösladány;52,27513228;TYWG010;2024
Abda;2,77324633;TYWG008;2024
Abda;10,76672104;TYWG009;2024
Abda;86,46003263;TYWG010;2024
Fót;5,80529155;TYWG008;2024
Fót;17,53146674;TYWG009;2024
Fót;76,66324172;TYWG010;2024
Mőcsény;3,4965035;TYWG008;2024
Mőcsény;16,08391608;TYWG009;2024
Mőcsény;80,41958042;TYWG010;2024
Újtelek;3,16205534;TYWG008;2024
Újtelek;24,90118577;TYWG009;2024
Újtelek;71,93675889;TYWG010;2024
Szentegát;25,67567568;TYWG008;2024
Szentegát;38,51351351;TYWG009;2024
Szentegát;35,81081081;TYWG010;2024
Tiszavid;13,51351351;TYWG008;2024
Tiszavid;48,64864865;TYWG009;2024
Tiszavid;37,83783784;TYWG010;2024
Hobol;2,01729107;TYWG008;2024
Hobol;14,98559078;TYWG009;2024
Hobol;82,99711816;TYWG010;2024
Kemenesmagasi;20,89201878;TYWG008;2024
Kemenesmagasi;34,27230047;TYWG009;2024
Kemenesmagasi;44,83568075;TYWG010;2024
Dunafalva;8,46560847;TYWG008;2024
Dunafalva;34,74426808;TYWG009;2024
Dunafalva;56,79012346;TYWG010;2024
Gerde;4,27807487;TYWG008;2024
Gerde;26,20320856;TYWG009;2024
Gerde;69,51871658;TYWG010;2024
Ópusztaszer;10,82949309;TYWG008;2024
Ópusztaszer;38,24884793;TYWG009;2024
Ópusztaszer;50,92165899;TYWG010;2024
Vát;4,72440945;TYWG008;2024
Vát;21,65354331;TYWG009;2024
Vát;73,62204724;TYWG010;2024
Kiskorpád;4,43786982;TYWG008;2024
Kiskorpád;19,82248521;TYWG009;2024
Kiskorpád;75,73964497;TYWG010;2024
Táp;2,34113712;TYWG008;2024
Táp;23,07692308;TYWG009;2024
Táp;74,5819398;TYWG010;2024
Dombrád;5,32233883;TYWG008;2024
Dombrád;29,01049475;TYWG009;2024
Dombrád;65,66716642;TYWG010;2024
Lápafő;4,76190476;TYWG008;2024
Lápafő;44,04761905;TYWG009;2024
Lápafő;51,19047619;TYWG010;2024
Bercel;3,23943662;TYWG008;2024
Bercel;26,1971831;TYWG009;2024
Bercel;70,56338028;TYWG010;2024
Sóshartyán;2;TYWG008;2024
Sóshartyán;34,66666667;TYWG009;2024
Sóshartyán;63,33333333;TYWG010;2024
Alcsútdoboz;9,53206239;TYWG008;2024
Alcsútdoboz;23,74350087;TYWG009;2024
Alcsútdoboz;66,72443674;TYWG010;2024
Pusztaradvány;11,42857143;TYWG008;2024
Pusztaradvány;34,28571429;TYWG009;2024
Pusztaradvány;54,28571429;TYWG010;2024
Petőfiszállás;13,91417425;TYWG008;2024
Petőfiszállás;43,3029909;TYWG009;2024
Petőfiszállás;42,78283485;TYWG010;2024
Patosfa;12,03007519;TYWG008;2024
Patosfa;33,83458647;TYWG009;2024
Patosfa;54,13533835;TYWG010;2024
Hernádbűd;7,22891566;TYWG008;2024
Hernádbűd;49,39759036;TYWG009;2024
Hernádbűd;43,37349398;TYWG010;2024
Zengővárkony;2,92397661;TYWG008;2024
Zengővárkony;13,4502924;TYWG009;2024
Zengővárkony;83,62573099;TYWG010;2024
Sajómercse;16;TYWG008;2024
Sajómercse;38,4;TYWG009;2024
Sajómercse;45,6;TYWG010;2024
Mélykút;5,82524272;TYWG008;2024
Mélykút;31,06796117;TYWG009;2024
Mélykút;63,10679612;TYWG010;2024
Sumony;17,53246753;TYWG008;2024
Sumony;32,46753247;TYWG009;2024
Sumony;50;TYWG010;2024
Sopronnémeti;1,70940171;TYWG008;2024
Sopronnémeti;19,65811966;TYWG009;2024
Sopronnémeti;78,63247863;TYWG010;2024
Lipót;3,37078652;TYWG008;2024
Lipót;12,35955056;TYWG009;2024
Lipót;84,26966292;TYWG010;2024
Nagybárkány;2,47933884;TYWG008;2024
Nagybárkány;38,42975207;TYWG009;2024
Nagybárkány;59,09090909;TYWG010;2024
Váncsod;16,24758221;TYWG008;2024
Váncsod;44,48742747;TYWG009;2024
Váncsod;39,26499033;TYWG010;2024
Hejőpapi;6,13810742;TYWG008;2024
Hejőpapi;35,8056266;TYWG009;2024
Hejőpapi;58,05626598;TYWG010;2024
Kőszeg;10,37008481;TYWG008;2024
Kőszeg;36,46877409;TYWG009;2024
Kőszeg;53,16114109;TYWG010;2024
Orgovány;12,1875;TYWG008;2024
Orgovány;34,4375;TYWG009;2024
Orgovány;53,375;TYWG010;2024
Kerepes;6,42789374;TYWG008;2024
Kerepes;20,18500949;TYWG009;2024
Kerepes;73,38709677;TYWG010;2024
Szatta;2,22222222;TYWG008;2024
Szatta;35,55555556;TYWG009;2024
Szatta;62,22222222;TYWG010;2024
Hegymeg;3,63636364;TYWG008;2024
Hegymeg;20;TYWG009;2024
Hegymeg;76,36363636;TYWG010;2024
Siófok;7,75990099;TYWG008;2024
Siófok;29,93811881;TYWG009;2024
Siófok;62,3019802;TYWG010;2024
Csép;9,67741935;TYWG008;2024
Csép;43,22580645;TYWG009;2024
